Measurement,Site,Plot,Date,Transect,Individual,Record_id,Number of siliques counted per plant,Comments
Silique_count,4,5,20180403,2,38,SC-4-5-2-38-20180403,3,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,5,20180403,2,39,SC-4-5-2-39-20180403,2,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,5,20180403,2,40,SC-4-5-2-40-20180403,2,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,5,20180403,2,41,SC-4-5-2-41-20180403,2,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,5,20180403,2,42,SC-4-5-2-42-20180403,4,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,5,20180403,2,43,SC-4-5-2-43-20180403,7,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,5,20180403,2,44,SC-4-5-2-44-20180403,11,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,5,20180403,2,45,SC-4-5-2-45-20180403,6,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,6,20180403,1,1,SC-4-6-1-1-20180403,4,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,6,20180403,1,2,SC-4-6-1-2-20180403,6,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,6,20180403,1,3,SC-4-6-1-3-20180403,8,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,6,20180403,1,4,SC-4-6-1-4-20180403,5,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,6,20180403,1,5,SC-4-6-1-5-20180403,3,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,6,20180403,1,6,SC-4-6-1-6-20180403,3,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,6,20180403,1,7,SC-4-6-1-7-20180403,2,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,6,20180403,1,8,SC-4-6-1-8-20180403,4,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,6,20180403,1,9,SC-4-6-1-9-20180403,3,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,6,20180403,1,10,SC-4-6-1-10-20180403,3,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,6,20180403,1,11,SC-4-6-1-11-20180403,2,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,6,20180403,1,12,SC-4-6-1-12-20180403,2,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,6,20180403,1,13,SC-4-6-1-13-20180403,2,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,6,20180403,1,14,SC-4-6-1-14-20180403,2,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,6,20180403,1,15,SC-4-6-1-15-20180403,2,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,6,20180403,1,16,SC-4-6-1-16-20180403,2,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,6,20180403,1,17,SC-4-6-1-17-20180403,4,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,6,20180403,1,18,SC-4-6-1-18-20180403,2,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,6,20180403,1,19,SC-4-6-1-19-20180403,2,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,6,20180403,1,20,SC-4-6-1-20-20180403,5,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,6,20180403,1,21,SC-4-6-1-21-20180403,3,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,6,20180403,1,22,SC-4-6-1-22-20180403,3,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,6,20180403,1,23,SC-4-6-1-23-20180403,2,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,6,20180403,1,24,SC-4-6-1-24-20180403,3,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,6,20180403,1,25,SC-4-6-1-25-20180403,3,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,6,20180403,1,26,SC-4-6-1-26-20180403,2,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,6,20180403,1,27,SC-4-6-1-27-20180403,3,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,6,20180403,1,28,SC-4-6-1-28-20180403,2,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,6,20180403,1,29,SC-4-6-1-29-20180403,3,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,6,20180403,1,30,SC-4-6-1-30-20180403,5,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,6,20180403,1,31,SC-4-6-1-31-20180403,3,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,6,20180403,1,32,SC-4-6-1-32-20180403,8,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,6,20180403,1,33,SC-4-6-1-33-20180403,9,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,6,20180403,1,34,SC-4-6-1-34-20180403,10,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,6,20180403,1,35,SC-4-6-1-35-20180403,4,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,6,20180403,1,36,SC-4-6-1-36-20180403,2,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,6,20180403,1,37,SC-4-6-1-37-20180403,2,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,6,20180403,1,38,SC-4-6-1-38-20180403,3,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,6,20180403,1,39,SC-4-6-1-39-20180403,3,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,6,20180403,1,40,SC-4-6-1-40-20180403,2,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,6,20180403,1,41,SC-4-6-1-41-20180403,2,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,6,20180403,1,42,SC-4-6-1-42-20180403,6,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,6,20180403,1,43,SC-4-6-1-43-20180403,3,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,6,20180403,1,44,SC-4-6-1-44-20180403,7,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,6,20180403,1,45,SC-4-6-1-45-20180403,2,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,6,20180403,1,46,SC-4-6-1-46-20180403,1,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,6,20180403,1,47,SC-4-6-1-47-20180403,3,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,6,20180403,1,48,SC-4-6-1-48-20180403,2,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,6,20180403,1,49,SC-4-6-1-49-20180403,2,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,6,20180403,1,50,SC-4-6-1-50-20180403,3,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,6,20180403,1,51,SC-4-6-1-51-20180403,3,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,6,20180403,1,52,SC-4-6-1-52-20180403,5,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,6,20180403,1,53,SC-4-6-1-53-20180403,5,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,6,20180403,1,54,SC-4-6-1-54-20180403,6,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,6,20180403,1,55,SC-4-6-1-55-20180403,3,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,6,20180403,1,56,SC-4-6-1-56-20180403,2,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,6,20180403,1,57,SC-4-6-1-57-20180403,10,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
